image_id,label,tags,fmt,sel,sel_kind,sel_src,in_p1,in_p2,n_p1,n_p2,p1,p2,kinds,ocr,sec,two,et,file,pred,long,strat,stage
002957,NONE,m,none,2021-01-02,YYYY,p2,False,False,1,1,2021-01-02,2021-01-02,YYYY,Lo || undkcal || 0  || 31   || 100   0   0 01264 || 0  || 0   || 0   || N4ULC 800 kcal LDPE ||  c.co.kf 8801007 102238 || 2021.01.02 B 02:23 2 || VE1,1.5,False,라벨NONE인데답함,002957.jpg,2021-01-02,640,small,C 후보는 있는데 전부 오답(오독)
002962,NONE,,none,2020-03-13,YYYY,p2,False,False,1,1,2020-03-13,2020-03-13,YYYY,MACADAMI AUSTRALIA || 132020.03.13 || X8004 4H88300 || 8/7 882176 || 27 || 080700-8383   || 4279 || 4F || 30348 || 4 ||    || 7080 4880 || 1399,1.3,False,라벨NONE인데답함,002962.jpg,2020-03-13,1021,mid,C 후보는 있는데 전부 오답(오독)
002977,2020-05-12,,YYYY.MM.DD,2020-12-05,DMY4,p2,True,False,2,4,2020-05-12;2020-12-05,2020-05-01;2020-12-05,DMY4;YYYY,YQ || WANILLA || 44 || 2020.05.12 2020.03W 198424 || 2 ||  648 234:371,1.4,False,월/일틀림,002977.jpg,2020-12-05,640,small,B 1패스엔 있었는데 2패스가 지움
002989,2021-07-20,,YYYY.MM.DD,2024-07-20,YYYY,p2,True,False,1,1,2021-07-20,2024-07-20,YYYY,DIE 2 || LXIA || 98718 A 88 Q1O 4X1 885748 228 L488 20130208F 6-30 8x20 C 120 g ||   H 3-J9  || 5 L- 41023 80 || 42 || 205/ 2 || 14 1/12345 -5mh0001 ||  ||  02 ||  4 1442013 || Et || EXI || 2021.07.20/5,2.2,False,연도만틀림,002989.jpg,2024-07-20,640,small,B 1패스엔 있었는데 2패스가 지움
002990,2021-03-20,,YYYY.MM.DD,2021-09-05,DMY4,p2,True,False,1,1,2021-03-20,2021-09-05,DMY4,DFIEH x1148   ||    ||  2049  58517 2021.03.20m,1.1,False,월/일틀림,002990.jpg,2021-09-05,1152,mid,B 1패스엔 있었는데 2패스가 지움
003010,2021-12-11,,DD.MM.YYYY,2021-01-12,YYYY,p2,False,False,1,1,2021-01-12,2021-01-12,YYYY,an Brillin  || EAE 4 o 472 kcal  PORATION 2. 02723-8175 87 4808242123 SAE AX  Wa 88A 5484- 48 96848 4408.8401 No. FR Net Weigh || 57 EST BEFORERAN   Sucere || 0 4 || 4o LC1. 1 :74 o1 www.msimal M  pp Best Before: 11122021 || 11181253 || and Brilii 1   siftazine E129 || E  EAE g 472 kcal  RE FOODS 2 ,8.0,False,월/일틀림,003010.jpg,2021-01-12,1265,mid,C 후보는 있는데 전부 오답(오독)
003013,2024-01-29,,DD MON YYYY,2029-05-21,SP_DMY,p2,True,False,1,1,2024-01-29,2029-05-21,SP_DMY,EAX  || 100  FEM THE ||  EA LE UTg OE 0mg 03 2NE || 0 || 10 || L210121725 29. Jan 2024,1.4,False,전부틀림,003013.jpg,2029-05-21,640,small,B 1패스엔 있었는데 2패스가 지움
003014,2021-06-12,,YYYY MON DD,NONE,,,False,False,0,0,,,,f 0 y || 1UM POWER BEST BEFORE TUN || y CiNnaMen FLaX 13:44W 13017 || UEBERRY TASTE || ALWANS  ROTID || f O P || UM POWER BEST BEFORE JUN || y CiNnaMen FLax 13:44W13017 || LUEBERRY T Y TASTE || AIWAYE  EROIIN || Let s stay connected  || O G ||  || 1UM POWER y CiNnaMen FLaX 13:44W13017 BEST BEFORE 02,7.3,False,NONE,003014.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
003015,2022-07-01,,YYYY.MM.DD,2022-07-NONE,YYYYMM,p1@640,False,False,1,1,2022-07-NONE,2022-07-NONE,YYYYMM,minipop || Tootsie || Roll Midgees || 89455 || LS Omg 084 || 609 || 444 ||  mg N ||  N || 080-215-9S00 || 2022.07. 88091414727,1.5,False,일만틀림,003015.jpg,2022-07-NONE,1125,mid,C 후보는 있는데 전부 오답(오독)
003016,2022-07-01,,YYYY.MM.DD,2022-07-NONE,YYYYMM,p2,False,False,1,1,2022-07-NONE,2022-07-NONE,YYYYMM,Tootsie Roll Midgees || 4058 || 5WE0 92AN || 080-2 5-9500 4 || 2022.07 || 809141 47C237,1.5,False,일만틀림,003016.jpg,2022-07-NONE,640,small,C 후보는 있는데 전부 오답(오독)
003021,2021-03-23,,YYYY.MM.DD,2021-03-02,YYYY,p2,True,False,1,1,2021-03-23,2021-03-02,YYYY,  ||          32 2021.03.23 14:58,1.5,False,일만틀림,003021.jpg,2021-03-02,640,small,B 1패스엔 있었는데 2패스가 지움
003026,2021-04-10,,YY.MM.DD,NONE,,,False,False,0,0,,,,21.04.1071x1 || H83:560 g 987101 C 27 19920523619 A37.5  E 1  115 x 2 /90 y 45 014 L-39844 5-01TOE 28 x  CH  NN 3.24 150 A  8  0 X     070 0  109 998 0381862 || 21.04.1077 || H56 O C BSHIH 199205236 A 37.5 /0 EX x  41 8X25X 1x x /0 dig chc 01n L-34 5-01TOE 2 CHF  ONNY  2MS 150 78U  560115 00 TO    5,18.1,False,NONE,003026.jpg,NONE,1136,mid,D 후보 없음(미검출/전부 미인식)
003036,2022-08-28,,DD.MM.YYYY,2022-03-28,DMY4,p2,False,False,1,1,2022-03-28,2022-03-28,DMY4, .s W. || GU ULA JAWA || Net Weight: 1.56 z  30 g  28 03 2022,1.1,False,월/일틀림,003036.jpg,2022-03-28,640,small,C 후보는 있는데 전부 오답(오독)
003060,2021-10-04,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,300 g RAE  SAMa || 2021.70.047XI EMP || 300 g P42 A || 2021.70.04 XI SNP || OAE  SA || I || 2021.70.04MXI || OAR || 2021.70.04MAI || B0F OAE || 2021.70.04MXI || 300 g 2A2 || 2021.70.0471X1 || CM,4.7,False,NONE,003060.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
003065,NONE,,none,2021-11-12,YYYY,p2,False,False,1,1,2021-11-12,2021-11-12,YYYY,No || Maxim || 10 || U H ||  7   || 2021.11.12 19:22 || 20 STICKS LE r FET || 180al/5900l/200 ,1.2,False,라벨NONE인데답함,003065.jpg,2021-11-12,1398,mid,C 후보는 있는데 전부 오답(오독)
003066,2021-11-12,,YYYY.MM.DD,2021-01-11,YYYY,p2,True,False,1,1,2021-11-12,2021-01-11,YYYY,No E2 || T Maxim || 02 || 2021.11.12 19:22 74 || 118  20l/59 20 STICKS 55X  el,1.2,False,월/일틀림,003066.jpg,2021-01-11,640,small,B 1패스엔 있었는데 2패스가 지움
003111,2021-06-09,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,N ||  8710 2021 SS 10 Dongwn || Tlfw E1xI2t oJew || yo  || 8712 2021 291 0 Dongwo || Fls 2B Eixlat ear ||  8710 2021 2YE 05 Dongwn || l3f1w Eixleo || 2021 2UE 05 || 3lx3-f8xw Eixlet ||  87101 2021 2ieys 59 Dongw || 3lx21xtw M1xl25 eewar ||  871 2021 Zis 06 || TIx1IY E1xl25 oeran,5.1,False,NONE,003111.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
003113,2021-03-28,,YYYY.MM.DD,2022-10-28,CMP6_YMD,p2,False,False,1,1,2022-10-28,2022-10-28,CMP6_YMD,99  ErS || CONE || 99  ||  221 || 71: 2022.0.284 1 2996 || E || COm || 99  || SME  || 1 221028 m,1.7,False,전부틀림,003113.jpg,2022-10-28,640,small,C 후보는 있는데 전부 오답(오독)
003115,2021-09-25,2,YYYY.MM.DD,2022-09-05,YY,p2,False,False,1,1,2021-09-05,2022-09-05,YY,B PRODDATE20 09 2 EST BEFRE 2021.09.5 ,1.0,True,전부틀림,003115.jpg,2022-09-05,640,small,C 후보는 있는데 전부 오답(오독)
003122,2021-09-15,,YYYY.MM.DD,2021-05-15,DMY4,p2,True,False,1,1,2021-09-15,2021-05-15,DMY4,A consommer de pr f rence avant le/ || Best before FR || Consumir preferentemente antes del/ A consumir de prefer ncia antes de: DH 71 || PROD EXP 15:05:202 2020 033-119005778 0002 6500 || 2029127000005 Wo || A consommer de pr f rence avant le / || Best before FR || Consumir preferentemente antes de,3.5,False,월/일틀림,003122.jpg,2021-05-15,2048,large,B 1패스엔 있었는데 2패스가 지움
003123,2021-09-15,2,DD.MM.YYYY,NONE,,,False,False,0,0,,,,Aconsomme fne Consumir n PEOP 18:08:2020  Best before/  DH 7 01-119 6500 FR 005778 000 2 || WO || Poids net 125 g || con A onsm PEDE 13:0  Cosmir e Best before  DH7 037-119 6500 FR 005778 00 || O || Poids net 125 g || Aconsomme d enc Consumirn PEDP 18:08:202 Acir Best before 01-110 UDH 7 6500 FR 095,5.9,True,NONE,003123.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
003141,2021-07-12,2,YYYY.MM.DD,2021-01-13,YYYY,p2,True,False,2,2,2021-01-13;2021-07-12,2021-01-13,YYYY,sias || 12/0192 sias 2021.01.13A 2021.07..12XA || E2 || 1 0009,1.2,True,월/일틀림,003141.jpg,2021-01-13,640,small,B 1패스엔 있었는데 2패스가 지움
003143,2021-12-11,2,YYYY.MM.DD,2020-12-12,YYYY,p2,True,False,3,3,2020-12-12;2021-12-11;2021-12-12,2020-12-12,YYYY, || Sinature Bend Fuotential ||  P PY   || Poul Baret || 2020.12.12 2021.12.11 ,1.5,True,전부틀림,003143.jpg,2020-12-12,640,small,B 1패스엔 있었는데 2패스가 지움
003161,2021-10-NONE,,MM.YYYY,NONE,,,False,False,0,0,,,,WETH || 10 2021 13:42 || L010276 141000 || WEIaH 2.0M0 || 10 2021 13:42 || L010276 141000 || SE7M 2.0 || 10 2021 13:42 || L0102761 141000 || WETH || 10 2021 13:42 || L010276 141000 || WEITH 20 || 10 2021 13:42 || L010276 141000 || NEIOM || 10 2021 13:42 || L010276 141000 || MEIPM || 10 2021 13:42 ||,9.9,False,NONE,003161.jpg,NONE,2048,large,D 후보 없음(미검출/전부 미인식)
003163,2021-02-16,,YY.MM.DD,2020-11-17,YY,p2,False,False,1,1,2020-11-17,2020-11-17,YY, C Xx  S  DFE A DT  S 21.02.1671XI 20.11.17E P,1.6,False,전부틀림,003163.jpg,2020-11-17,1181,mid,C 후보는 있는데 전부 오답(오독)
003165,2021-09-17,,YY.MM.DD,NONE,,,False,False,0,0,,,,paldo SINCE 1986 2IX19  || NSAIEF  I  F2 || THE || C11 SRE ||  A  fra   || 29.6 107117  OFEHD T /8665kca || paldo 44878 2X1 || SINCE 1986 || HAI SAEF MCOTILIS OTL 7OFTRT F2 || V || OTHER || A A   I0 ELERE || 229.6  0 11  || paldo MHE 7  211 || SINCE 1986 || A ENE MIOOTILIE T 17XRTF2 F2 || 0 || OTHER,14.5,False,NONE,003165.jpg,NONE,2048,large,D 후보 없음(미검출/전부 미인식)
003170,2021-04-20,d,DD.MM.YY,2020-04-21,YY,p2,False,False,1,1,2020-04-21,2020-04-21,YY,ILEDEFRANCE. CHARMIDOR     ||  || ATNSN  .  d Ph  ||   || 53204 Chatesau-Gontie  France || 5414372k2 34k/78 kal || www.ledefrancecheese.com || 7tranches/slices/ || Emb2001 0  150ge 2 ||   DgaddnMan || 20-04-21 || 268/296L4A || 3090291 119472 || S  ,2.3,False,전부틀림,003170.jpg,2020-04-21,1298,mid,C 후보는 있는데 전부 오답(오독)
003171,2021-11-11,2,YYYY.MM.DD,2020-01-12,YYYY,p2,False,False,1,1,2030-01-12,2020-01-12,YYYY,OCH || HAITAI || 4a  42114012 ROLY POLY || 3030 A || 2021 1 || O || HACCP ARO9R9AI 203 /22a 10122 || OEH || HAITAI || m 213 403 ROLY POLY   || 2 || 3030 1 12A R || 2021  11 O  || O11 || HACCP IE 20E3 6225a 1 012 || OEH || HAITAI ||  21 311 ROLY POLY   || 2 || 3030. 1 N1EA 3 || 2021  11  T ||   || HA,5.9,True,전부틀림,003171.jpg,2020-01-12,2008,large,C 후보는 있는데 전부 오답(오독)
003172,2021-06-20,d,DD.MM.YY,2020-06-21,YY,p2,False,False,2,2,2017-09-12;2020-06-21,2017-09-12;2020-06-21,CMP6_DMY;YY,HENE 1 0 5 Lug150300g 40kcal || Prona19g. C    N  ranteaa  . ce  ed do I dos Bemer . Qo oa . Coodo orChese: S 3 Free anging cows  Frete F s TE Handd nd sines Chesr he0 || Keep refrigerated/ || 712243891272 Chonseforsb Best before: see label || HEN HT 10 45 ug10g 10ge 405al || Po. C S    NMN Nantrean,6.1,False,전부틀림,003172.jpg,2020-06-21,1025,mid,C 후보는 있는데 전부 오답(오독)
003184,2021-06-28,,MON DD YYYY,2020-06-28,MON_DY,p2,True,False,1,1,2021-06-28,2020-06-28,MON_DY,BEST IF USED BY JUN 28 2021 || YhIER 0E0036 1749,1.1,False,연도만틀림,003184.jpg,2020-06-28,2048,large,B 1패스엔 있었는데 2패스가 지움
003185,2021-06-28,,MON DD YYYY,2020-06-28,MON_DY,p1@640,False,False,1,1,2020-06-28,2020-06-28,MON_DY,BEST IF USED DY JUN 28 20 YWER DE0036 1749,0.9,False,연도만틀림,003185.jpg,2020-06-28,640,small,C 후보는 있는데 전부 오답(오독)
003193,2021-07-13,,YY.MM.DD,2021-02-10,SP_YMD,erode2/p1@640,False,False,1,1,2021-02-10,2021-02-10,SP_YMD,1E17 || O || DRE6 || 987121 21.07.137x  A17:12 || Bylmuone || 0219A12 || IDJ 91715177127245  S  2  10  Z L3 17 17H || 1E7 ||  || DE9E  || OTg 21.07.1377x  A17:12 || Imuone || 021912 S Z  || He N 2 || J 10  U  4014 17H   frac      || 1 A1 || L  ||  ||   21.07.1371 A17:12 || lmuone || 0 219A12   || Fe,5.5,False,월/일틀림,003193.jpg,2021-02-10,1306,mid,C 후보는 있는데 전부 오답(오독)
003209,2022-12-02,,YYYY.MM.DD,NONE-12-02,MMDD,p2,False,False,1,1,NONE-12-02,NONE-12-02,MMDD, E ||  UC. 10 CA7 E 205 g EHN 15 g  0 OF LE15 mg X 2.5g O ECHA O  x 0 U Og 080-996-7777  LH250g 0 kcal 63   27   1  0  0   T.1.2    O   0 8  934  ||    0 || Tp.74 214.918 || OLE || 283 || HOF LE 15 mg E 205 g H X  2.5g   C Og   080-996-7777  LH 250 g 1    OE  Tp2 30   4  3014 ||   || CHH 15 g  27   ,8.6,False,연도만틀림,003209.jpg,NONE-12-02,1293,mid,C 후보는 있는데 전부 오답(오독)
003214,2024-01-12,,DD.MM.YY,NONE,,,False,False,0,0,,,,    || CA A a C ||     || C A a  ||       || A a ||    S || N ||     || A a ||      || N a  ,5.2,False,NONE,003214.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
003221,2021-03-08,2,YYYY.MM.DD,2021-03-05,YYYY,p2,False,False,1,1,2021-03-05,2021-03-05,YYYY,02  LOTTEMart 03920 0000 20308 01927 000001 00 0008  E89 2021.03 .05   002131488349 5   12 0    52021.03 08 88712 25-10 018 1008 8  17900 U8W 287 212121 322220 41340 8 g  180,1.9,True,일만틀림,003221.jpg,2021-03-05,640,small,C 후보는 있는데 전부 오답(오독)
003224,2021-08-21,,YYYY.MM.DD,2021-09-01,DMY4,p2,True,False,2,3,2020-08-22;2021-08-21,2020-08-22;2021-08-22;2021-09-01,DMY4;YMD_GLUED;YYYY,PE53 HPC 017288 || / 5210 PO P ||  /AZ A || HRA.OPS S H pP OE || 2020.08.22 || 001    2021.08.21EF1,1.3,False,월/일틀림,003224.jpg,2021-09-01,1970,mid,B 1패스엔 있었는데 2패스가 지움
003225,2021-08-21,2,YYYY.MM.DD,2020-02-20,YYYY,p2,True,False,2,2,2020-08-22;2021-08-21,2020-02-20,YYYY,HPC 01728 || XMAZE || 2021.8..21 2020.08.22,1.1,True,전부틀림,003225.jpg,2020-02-20,640,small,B 1패스엔 있었는데 2패스가 지움
003228,2022-04-26,2,DD.MM.YYYY,2022-04-24,DMY4,p1@640,False,False,1,1,2022-04-24,2022-04-24,DMY4,PC TE02 BB:24/04/2022 || FE:0008048,1.0,True,일만틀림,003228.jpg,2022-04-24,640,small,C 후보는 있는데 전부 오답(오독)
003230,2022-03-28,,DD.MM.YYYY,NONE,,,False,False,0,0,,,,2023022-5-29-272 || 8-022229272 || 20203/222G-21:292 || O || 202020212-6-21:29 -272 || O || 20202022-6-21:29-272 || 202-3022-6-21292 || 2202021225-2129272 || 22021225-21.2-272,8.3,False,NONE,003230.jpg,NONE,1721,mid,D 후보 없음(미검출/전부 미인식)
003240,2021-11-06,2,DD.MM.YYYY,2020-01-04,DMY4,p2,True,False,2,2,2020-11-04;2021-11-06,2020-01-04,DMY4,CONTROISEN-SOLOGNE FRANCE || 1778530 415735 || n   C MTTY A D || PRD 04.11 2020 EXD 06.11.2021 13:41 L101V2 309//1,1.2,True,전부틀림,003240.jpg,2020-01-04,640,small,B 1패스엔 있었는데 2패스가 지움
003242,2022-01-28,2,DD.MM.YYYY,2025-01-22,YY,p2,False,False,1,1,2025-01-22,2025-01-22,YY,EXD 25-01-202  0197 || EE 25-1-22 68192,1.3,True,전부틀림,003242.jpg,2025-01-22,640,small,C 후보는 있는데 전부 오답(오독)
003243,2021-07-NONE,,YYYY.MM,NONE-07-21,MMDD,p1@640,False,False,1,1,NONE-07-21,NONE-07-21,MMDD, || 408518.5820819285 19 220 1399 ||  88 282870  958 PP || chocolate con leche. de cacao  emusionante: lecitina de soja. Cacao: 30  minimo en el || www.novipiusport.it || CCa/Hi  44.3g and odourless place / Conservar en lugar || Sale / Sel /Sait / Sal Zuccheri / Sucres / Sugars/ Azicares Prateine /P,2.9,False,전부틀림,003243.jpg,NONE-07-21,1896,mid,C 후보는 있는데 전부 오답(오독)
003244,2021-07-NONE,,YYYY.MM,NONE-07-21,MMDD,blur1/p1@640,False,False,1,1,NONE-07-21,NONE-07-21,MMDD,CHEIRRSRETNE CY  HN S  A 24  18 || ETA ET A. ETR FIE H MLHATH  CHOCOATET  chocolate con leche. IEFHE 2 A  || www.novipiusportit || C dra l i  suales Eachen/ Juuas icars PranePteian Petinas Sal/Sa/Sat 5 ELAH-DUFOURS.A NovLIgur Serale.3 MADE INITALY 4151 anu fresca. ecoy sin clior. e A one eant on  B ,6.5,False,전부틀림,003244.jpg,NONE-07-21,640,small,C 후보는 있는데 전부 오답(오독)
003245,2021-09-20,2,DD.MM.YYYY,2020-09-20,DMY4,p2,False,False,1,1,2020-09-20,2020-09-20,DMY4,a  w ||      B B CRONE TI       || 250  250 Iugpofaa  p.200 2021  aod ae  ia aton ung Prod.20.09.2020 D49A    in  m. 120 2-281-1 10120   STORCK  Fuofur ,2.0,True,연도만틀림,003245.jpg,2020-09-20,640,small,C 후보는 있는데 전부 오답(오독)
003259,2022-02-10,,DD.MM.YYYY,NONE,,,False,False,0,0,,,, A C Reody   02 2022 B1  ||  ||  || 6 S Redy C  B 0 2 0 2   2 ||   C ||  || 8  TRay To   0 2 0 2   2 || C   ||  ||    02 2022 B1 2 ||  P  ||  || S    02 2022 0  B1 || o  2 ||  ||    02 2022 B1 || h P ||  || S A   02 2022 81 || h  ||  || A   02 2022 B ||    ||  ||   B 2 2 52 ||  B ||  || A   02 2022 ,11.4,False,NONE,003259.jpg,NONE,1674,mid,D 후보 없음(미검출/전부 미인식)
003287,2021-09-25,2,YYYY.MM.DD,2021-09-02,YYYY,p2,True,False,2,2,2021-01-26;2021-09-25,2021-01-26;2021-09-02,YYYY,21 HEl O E || 2021.01.26/01:33 HEI || 8801117104603 2021.09.25 1 x ,1.4,True,일만틀림,003287.jpg,2021-09-02,1791,mid,B 1패스엔 있었는데 2패스가 지움
003289,2022-01-31,2,YYYY.MM.DD,2022-08-10,DMY4,p2,True,True,2,6,2021-02-01;2022-01-31,2021-02-01;2022-01-31;2022-08-10,DMY4;YYYY,OOR  48866g3 || 220 g 11  46 814  ||  15.mg 55 2 1 0.33 m28  2041g 29    13824  8 0g 4g 7  MEJA 72 RE 10   2021.02.01/10:08 2022.01.31 M X ,1.9,True,월/일틀림,003289.jpg,2022-08-10,640,small,A 2패스 후보에 정답 있음(선택 실패)
003294,2021-07-26,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,FODWELL no || grepe jam || f   || 01  m01 IEM || 2021 26 ||  || a || FODWELL || AL BC3H || gro pe jam Hhandy JAM ||    || o  i 12 0  || 2021 || C || FODWELL ||  || gjam HHhandy JAM ||   || o  mo M || 2021 || Go || FODWELL || A C3H || grepe jam Handy JAM || 1 || n i mo HEM || :59 || FODWELL X.H || PA,11.5,False,NONE,003294.jpg,NONE,1979,mid,D 후보 없음(미검출/전부 미인식)
003304,2025-03-NONE,,MM.YYYY,2025-03-02,DMY4,p1@640,False,False,1,1,2025-03-02,2025-03-02,DMY4,CARE || HER ULTRA THIN 2 03/2025 CH20002 8809350 088834,1.3,False,일만틀림,003304.jpg,2025-03-02,1924,mid,C 후보는 있는데 전부 오답(오독)
003310,2020-08-29,,MON DD YYYY,2020-10-04,YYYY,p2,True,True,1,2,2020-08-29,2020-08-29;2020-10-04,MON_DY;YYYY,PRETZEL CRACKERS || AL || E ZZ082926A AUG292020 10:48,1.2,False,월/일틀림,003310.jpg,2020-10-04,640,small,A 2패스 후보에 정답 있음(선택 실패)
003312,2021-03-11,2,DD.MM.YYYY,2021-03-NONE,MMYYYY,erode2/p1@640,False,False,1,1,2021-03-NONE,2021-03-NONE,MMYYYY,C ATE1. 28 NR:070 || S ||   :0: || o || DATE:11. :3.2021  || R,2.5,True,일만틀림,003312.jpg,2021-03-NONE,640,small,C 후보는 있는데 전부 오답(오독)
003317,2022-02-07,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,Bifa || SANDVIC 2000 KREMAL ISKUV || BBE 2022 0. || Bifa || SANDVIC 2000 KREMALL CABISKUVI || BBE 20520 O2 || Bifa || 2000 || BEE  || 232 || Bifa || 2000 || Bifa || SANDVIC 2000 KREMAL BISKUV ||  || Bifa || KAKAO 2000 KREMAL,4.7,False,NONE,003317.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
003318,2021-10-20,,YYYY.MM.DD,NONE-10-20,MMDD,p1@640,False,False,1,1,NONE-10-20,NONE-10-20,MMDD,EXP:2021:10.20 || ranzi Dalgom 98m F1 GREEN TEA CREAM COOKIE,1.1,False,연도만틀림,003318.jpg,NONE-10-20,1711,mid,C 후보는 있는데 전부 오답(오독)
003319,2021-10-20,,YYYY.MM.DD,NONE,,,False,False,0,0,,,,Franzzi EXP:2021-40.20  GRENTEA RAM COOKIE || FranzzFzi EXP:20210.20 SXTTEAM GREN TEA RAM COOKE || Franzzi EXP-2021-410.20 E GRENTEA CRREAM CONKIE || Franzzi 2021-0.20 SE GHRIN TIA CRAM COKIE || Franzzi EXP:2021-40.20 CE GRENTEA CRRAM COOKIE || Franzzi EXP:2021 40.20 L GRENTEA CREAAM COOKIE,4.7,False,NONE,003319.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
003320,2021-09-02,,DD.MM.YYYY,2021-03-20,YYYY,p1@640,False,False,1,1,2021-03-20,2021-03-20,YYYY, Halcolatte   T  ST     D2 L: 200  14         A  AIB PIA  A Bumata cheese TocA   v Valcolatte frozen E 2021. 03.  2021042 prie 209/2020 R:0/09/2021 E   ITALIANO,2.3,False,월/일틀림,003320.jpg,2021-03-20,640,small,C 후보는 있는데 전부 오답(오독)
003322,2021-09-01,,YYYY.MM.DD,2021-01-09,YYYY,p1@640,False,False,1,1,2021-01-09,2021-01-09,YYYY,ARHE samlip || DO || 500 g 2 540 kcal  || 8 25   || 2021 o1 09 0137 IA A,1.3,False,월/일틀림,003322.jpg,2021-01-09,640,small,C 후보는 있는데 전부 오답(오독)
003324,2021-06-01,,DD MON YYYY,2021-06-02,YYYY,p2,False,True,1,2,2021-05-02,2021-06-01;2021-06-02,D_MON_Y;YYYY,Kraft || CISIY IO 99  || TNEL Y SHREDDED || IREDDED VERMONT TE CHEC Triple Cheddar || HRMONE NO rbST || 1/4 CUP || CALORIES SAT FAT 29   0V 6 170m SODIUM UGARS TOTAL Og 802  226g  NET WT || Kraft || CISEIY 99  || FINELY SHREDDED || SREDED VERMONTE CHEH Triole Cheddar || EJUR202-9 HORMONE NO IbST || ,6.4,False,일만틀림,003324.jpg,2021-06-02,1933,mid,A 2패스 후보에 정답 있음(선택 실패)
003325,2021-06-01,,DD MON YYYY,NONE,,,False,False,0,0,,,,Kraft || EISLIZ 4O 999  || E Y SHREDDED || Triole Cheddar || HREDDED VERMONT TE CHECUSHARP.CH R MILDCDDAR CHEESE || HORMONE NO rbST || PLR 1/4 CUP || CALORIES 110 SAT AT 6. SODUM 170. PVBV 0 80Z  226g  NET WT NON- || Kraft || ISIZ 2O 99  || E Y YSHREDDED || Triple Cheddar || REDDED VERMONTTE CHLHARP,8.9,False,NONE,003325.jpg,NONE,640,small,D 후보 없음(미검출/전부 미인식)
003326,2024-06-05,,DD MON YYYY,NONE,,,False,False,0,0,,,,T || Kaft || 7197  99  || Mexicans FOUR CHEESE STYLE . 8 || DED MONTEREY JACK  CHED || NO rbST MAL HORMONE WI FWITA MEKN.COM NOTAAH || PED 1/49OP  NO SIGNU || 150 CALORIES SAT FAT 5.   OV STUGAL AS 8 02  226g  NET WT AND NON-rbST-TRE BEEI || Kaft || EISEIY 99  || MexicanSE FOUR CHTESE || SHREDED MON,15.0,False,NONE,003326.jpg,NONE,1831,mid,D 후보 없음(미검출/전부 미인식)
003327,2024-06-05,,DD MON YYYY,2026-02-08,SP_DMY,blur1/p1@640,False,False,1,1,2026-02-08,2026-02-08,SP_DMY,113 12.. KrafS || 2DED ONTERY ACK CHED Mexicans FOURECESE ESTYLE || CALORIES 100 AIADOP SOERIM 180 The tie STAL  0. 80Z 226  NET WT DERIV  NO SIGN B6E MALSWIT WI OUT A  DS  NO  rbST HORNE MKC T DIFFERO WEK || KIXIE B KaTS || UDNONERA  Mexicane FOURICSE STYLE || CAE S HO 4 P SOBRIN  180 ma SEA S 0. B,5.9,False,전부틀림,003327.jpg,2026-02-08,640,small,C 후보는 있는데 전부 오답(오독)
003330,2021-11-03,,YYYY.MM.DD,2021-01-03,YYYY,p2,True,False,1,1,2021-11-03,2021-01-03,YYYY, ||   || .C DUNCEC.COM SR20  g  93 ka || 47 || 14402-77-136 HONS ||   || 483 88844944224 || 7 || 4484 ||  444499 || EXP:2021.11.03 || 48250g 100g397kcal || 1 470mg 74  75.6g 23   4.2g 4   5.7g 11   || g 0.67g   0mg   11g 20   || 1997440794964 ||   810019 89887 209498,1.9,False,월/일틀림,003330.jpg,2021-01-03,2048,large,B 1패스엔 있었는데 2패스가 지움
003337,2021-06-01,,YYYY.MM.DD,NONE-06-01,MMDD,p1@640,False,False,1,1,NONE-06-01,NONE-06-01,MMDD,A  ANIMAL END ACE RIEND H   1480   N2 LE 4   M1  || A   ||   || M24 || A || au 0.4    || Ad Zon Blng  adn || 202 06/01   A O   N 8.4 7 ||   || 050 LE o,2.1,False,연도만틀림,003337.jpg,NONE-06-01,1888,mid,C 후보는 있는데 전부 오답(오독)
003338,2021-06-01,,YYYY.MM.DD,NONE-06-01,MMDD,erode3/p1@640,False,False,1,1,NONE-06-01,NONE-06-01,MMDD,A MAJ || Product of China Best Bei ProductCnNa A Zannnn 20206/01 Technology Co.  Ltd. Mcen 20 88 801 gieud 25 A ABE 871097 852 4 X27 LEBE4EK 0.4  A M24 UEg 442 PEX-DE MAN M24.44      A18.28.2   E  EA    HA  ||   AAA || Productof China Best Bel PTaAnd Aay Co L 20206/01 Technology Co. La actureun 0ya ,5.8,False,연도만틀림,003338.jpg,NONE-06-01,640,small,C 후보는 있는데 전부 오답(오독)
